|acc|,|gyr|,|id|,|quat|,|timestamp|
|[-514048.0, -8192.0, 4050944.0]|,|[-288.0, -256.0, 496.0]|,|Myo2|,|[0.8304945983301042, -0.03589084402602538, 0.04785445870136717, 0.5538054895376331]|,1517244562.427462
|[-489472.0, 0.0, 4077568.0]|,|[96.0, -448.0, -64.0]|,|Myo2|,|[0.8305274390267569, -0.03558444160745199, 0.04773076044087042, 0.5537866873146002]|,1517244562.427967
|[-352256.0, -40960.0, 4165632.0]|,|[224.0, -256.0, 528.0]|,|Myo1|,|[0.9952101313073494, 0.0007324453588278561, 0.040589680301710354, -0.08893107398434885]|,1517244562.461276
|[-344064.0, -20480.0, 4222976.0]|,|[496.0, -176.0, 432.0]|,|Myo1|,|[0.9952447227938067, 0.0010986388452280463, 0.040405495307831475, -0.08862353351506239]|,1517244562.46204
|[-491520.0, -14336.0, 4055040.0]|,|[48.0, -464.0, -496.0]|,|Myo2|,|[0.8307396157232485, -0.03540256995734637, 0.047488274873819784, 0.5535008696089947]|,1517244562.477419
|[-485376.0, -26624.0, 4048896.0]|,|[-176.0, -96.0, -224.0]|,|Myo2|,|[0.8307396157232485, -0.03540256995734637, 0.047488274873819784, 0.5535008696089947]|,1517244562.478009
|[-495616.0, -69632.0, 4071424.0]|,|[-96.0, -32.0, 160.0]|,|Myo2|,|[0.8307396157232485, -0.03540256995734637, 0.047488274873819784, 0.5535008696089947]|,1517244562.478796
|[-327680.0, 38912.0, 4220928.0]|,|[64.0, -16.0, -208.0]|,|Myo1|,|[0.9952446542029136, 0.0011596742567064491, 0.04040549252314049, -0.08862352740725074]|,1517244562.51119
|[-352256.0, 51200.0, 4208640.0]|,|[-336.0, -32.0, -320.0]|,|Myo1|,|[0.9952225096426442, 0.0011597195757871966, 0.040407071535322324, -0.08887114222874516]|,1517244562.511723
|[-342016.0, 22528.0, 4196352.0]|,|[-368.0, -48.0, -48.0]|,|Myo1|,|[0.9952226431242899, 0.0010376439701387874, 0.04040707695481631, -0.08887115414835732]|,1517244562.51253
|[-487424.0, -36864.0, 4130816.0]|,|[144.0, -112.0, 256.0]|,|Myo2|,|[0.8306382856923127, -0.03533981684296047, 0.04748597150919386, 0.553657130539714]|,1517244562.52729
|[-487424.0, -2048.0, 4098048.0]|,|[576.0, -144.0, 112.0]|,|Myo2|,|[0.8306245907441544, -0.03491455510770549, 0.047671796397059416, 0.5536886877307631]|,1517244562.528135
|[-337920.0, -26624.0, 4186112.0]|,|[-288.0, -80.0, 64.0]|,|Myo1|,|[0.9952306650990186, 0.0008545372162763728, 0.04034636428276303, -0.08881083212015162]|,1517244562.561116
|[-344064.0, -47104.0, 4192256.0]|,|[112.0, -128.0, 16.0]|,|Myo1|,|[0.9952307151558599, 0.0007934988835955951, 0.040346366312052954, -0.08881083658704546]|,1517244562.561702
|[-466944.0, 28672.0, 4052992.0]|,|[304.0, -112.0, -32.0]|,|Myo2|,|[0.8306516617735642, -0.03454690576558435, 0.047730883937609464, 0.5536660462890735]|,1517244562.577339
|[-489472.0, 0.0, 4014080.0]|,|[-240.0, 32.0, -16.0]|,|Myo2|,|[0.8306492402604038, -0.034546805054551294, 0.04779178155073085, 0.5536644322435244]|,1517244562.577947
|[-487424.0, -8192.0, 4067328.0]|,|[-576.0, 32.0, -160.0]|,|Myo2|,|[0.8306757697495782, -0.034853101956573526, 0.047610191814583806, 0.5536210766131732]|,1517244562.578749
|[-350208.0, -6144.0, 4163584.0]|,|[-80.0, -48.0, -64.0]|,|Myo1|,|[0.9952307151558599, 0.0007934988835955951, 0.040346366312052954, -0.08881083658704546]|,1517244562.611098
|[-356352.0, -4096.0, 4202496.0]|,|[-96.0, 64.0, 64.0]|,|Myo1|,|[0.9952306650990186, 0.0008545372162763728, 0.04034636428276303, -0.08881083212015162]|,1517244562.611611
|[-374784.0, 18432.0, 4212736.0]|,|[64.0, 48.0, 64.0]|,|Myo1|,|[0.9952282123230418, 0.0008545351102436421, 0.04040730307009222, -0.08881061324317853]|,1517244562.612433
|[-505856.0, -4096.0, 4098048.0]|,|[-112.0, 192.0, -160.0]|,|Myo2|,|[0.8306757697495782, -0.034853101956573526, 0.047610191814583806, 0.5536210766131732]|,1517244562.627428
|[-532480.0, -47104.0, 4122624.0]|,|[-64.0, 48.0, -32.0]|,|Myo2|,|[0.8306733542152566, -0.03485300060672434, 0.04767109189816411, 0.5536194667302797]|,1517244562.628058
|[-395264.0, 6144.0, 4194304.0]|,|[48.0, -256.0, 32.0]|,|Myo1|,|[0.9952281585586922, 0.0009155732829426791, 0.040407300887203575, -0.08881060844543988]|,1517244562.661189
|[-362496.0, -49152.0, 4227072.0]|,|[-512.0, -688.0, -32.0]|,|Myo1|,|[0.9952437254465406, 0.00042724801165986657, 0.040039242235553205, -0.08880655099501512]|,1517244562.661696
|[-542720.0, -57344.0, 4050944.0]|,|[-160.0, -352.0, 32.0]|,|Myo2|,|[0.8306472055868049, -0.03503501330052363, 0.04748648144217314, 0.5536630760436408]|,1517244562.677544
|[-528384.0, 4096.0, 4100096.0]|,|[144.0, -816.0, 112.0]|,|Myo2|,|[0.8306410970139968, -0.03460750253559675, 0.047241987588274935, 0.553720040569548]|,1517244562.677958
|[-475136.0, -28672.0, 4065280.0]|,|[-112.0, -1296.0, 144.0]|,|Myo2|,|[0.8306050093978536, -0.0342423140999556, 0.0465109507026135, 0.5538587489179985]|,1517244562.678797
|[-348160.0, -12288.0, 4196352.0]|,|[-624.0, -1232.0, -208.0]|,|Myo1|,|[0.9952619395565011, 0.0, 0.03930753643287052, -0.08893024935200675]|,1517244562.71103
|[-313344.0, -20480.0, 4134912.0]|,|[240.0, -1248.0, -32.0]|,|Myo1|,|[0.995295000025611, 0.00012207714951865706, 0.038454302098376976, -0.08893320342434168]|,1517244562.711666
|[-282624.0, -20480.0, 4114432.0]|,|[-144.0, -576.0, 128.0]|,|Myo1|,|[0.9953249469307633, 0.0, 0.03796480756674648, -0.08880835210549216]|,1517244562.712427
|[-438272.0, -16384.0, 4077568.0]|,|[-560.0, -1136.0, -48.0]|,|Myo2|,|[0.8306641518569974, -0.034059122399603535, 0.04559527676075957, 0.5538574850430152]|,1517244562.72738
|[-415744.0, -10240.0, 4034560.0]|,|[208.0, -400.0, -224.0]|,|Myo2|,|[0.8307776725819813, -0.03369254832600497, 0.04535065834460452, 0.5537297072708643]|,1517244562.728036
|[-294912.0, 12288.0, 4153344.0]|,|[-320.0, 48.0, 48.0]|,|Myo1|,|[0.9953303384909931, -6.103699874231882e-05, 0.037965013217722304, -0.08874779617133156]|,1517244562.761196
|[-311296.0, -28672.0, 4167680.0]|,|[464.0, 672.0, -128.0]|,|Myo1|,|[0.9953032684775699, 0.00030517669359096395, 0.038391228053743266, -0.0888674531736887]|,1517244562.768678
|[-446464.0, -34816.0, 3997696.0]|,|[208.0, 272.0, -160.0]|,|Myo2|,|[0.8307988376697207, -0.03369340668530496, 0.0455349300493433, 0.5536827754391328]|,1517244562.77743
|[-477184.0, 14336.0, 4063232.0]|,|[-592.0, 688.0, 80.0]|,|Myo2|,|[0.8307264973370004, -0.03418125191100075, 0.04583950033064565, 0.5537362809582121]|,1517244562.778047
|[-489472.0, -12288.0, 4087808.0]|,|[544.0, 176.0, 320.0]|,|Myo2|,|[0.830625403117558, -0.03393795738781322, 0.04620689522045792, 0.5538723477284481]|,1517244562.78536
|[-352256.0, -20480.0, 4216832.0]|,|[-608.0, 256.0, -352.0]|,|Myo1|,|[0.9952717561251245, -6.103714927788082e-05, 0.03863651549289856, -0.08911423794570598]|,1517244562.811067
|[-362496.0, 14336.0, 4210688.0]|,|[656.0, -176.0, 192.0]|,|Myo1|,|[0.9952848045464363, 0.0004883035959997235, 0.03857598408397815, -0.0889933303709496]|,1517244562.811643
|[-327680.0, -2048.0, 4179968.0]|,|[144.0, -1088.0, 528.0]|,|Myo1|,|[0.9953432355771801, 0.0006103778963495309, 0.03790446736330587, -0.08862687054995189]|,1517244562.812387
|[-501760.0, -34816.0, 4079616.0]|,|[-944.0, -400.0, -80.0]|,|Myo2|,|[0.8306508494425078, -0.03436376135176221, 0.04571662034186482, 0.553848615463393]|,1517244562.827378
|[-446464.0, -49152.0, 4087808.0]|,|[-192.0, -1264.0, -368.0]|,|Myo2|,|[0.8308137436536236, -0.034060250456154725, 0.04486430839654789, 0.5536927094763073]|,1517244562.828012
|[-288768.0, 28672.0, 4147200.0]|,|[-1168.0, -1232.0, 160.0]|,|Myo1|,|[0.995391996638224, -6.103703683089428e-05, 0.03704948135635283, -0.08844266636796581]|,1517244562.861055
|[-233472.0, -26624.0, 4149248.0]|,|[-144.0, -1088.0, -480.0]|,|Myo1|,|[0.9953984028792834, -0.00024414971863607636, 0.0361341583581393, -0.08874842272421375]|,1517244562.861633
|[-423936.0, -77824.0, 4009984.0]|,|[528.0, -1200.0, -128.0]|,|Myo2|,|[0.8309210375138758, -0.03338821769779549, 0.04425312217715125, 0.5536218181334646]|,1517244562.877406
|[-387072.0, -14336.0, 4030464.0]|,|[-304.0, -720.0, 320.0]|,|Myo2|,|[0.8308021496973228, -0.03314418979396417, 0.04358186282300261, 0.5538680997982153]|,1517244562.877882
|[-385024.0, -2048.0, 4036608.0]|,|[256.0, 272.0, 352.0]|,|Myo2|,|[0.8306784359916207, -0.03296100782096224, 0.0437648937178332, 0.5540501259090265]|,1517244562.878759
|[-249856.0, -96256.0, 4143104.0]|,|[-544.0, -96.0, -816.0]|,|Myo1|,|[0.9953553970468276, -0.0008545394958395528, 0.035951697360678325, -0.08929937731523327]|,1517244562.911199
|[-253952.0, -36864.0, 4167680.0]|,|[48.0, 528.0, 16.0]|,|Myo1|,|[0.9953466805708973, -0.0007934940116159726, 0.036195534529867054, -0.08929859530724368]|,1517244562.911678
|[-282624.0, -36864.0, 4149248.0]|,|[480.0, 1024.0, 688.0]|,|Myo1|,|[0.9953685755095011, -0.0004272492045969161, 0.03680446719599149, -0.08880679895550185]|,1517244562.912489
|[-409600.0, -69632.0, 4052992.0]|,|[-352.0, 928.0, -304.0]|,|Myo2|,|[0.8307747632053047, -0.03357035631202099, 0.04400768527448569, 0.5538498421368698]|,1517244562.927606
|[-466944.0, -57344.0, 4075520.0]|,|[-368.0, 1040.0, -784.0]|,|Myo2|,|[0.8310122843962265, -0.03424149038165869, 0.044434590013988466, 0.5534181698582876]|,1517244562.928211
|[-333824.0, 2048.0, 4188160.0]|,|[-96.0, 976.0, 464.0]|,|Myo1|,|[0.9953684512884794, -0.00030517796519759606, 0.03753688971930432, -0.08850160990730287]|,1517244562.961241
|[-337920.0, 16384.0, 4177920.0]|,|[256.0, 736.0, -240.0]|,|Myo1|,|[0.9953311079264366, 6.103704592668404e-05, 0.03808711665825084, -0.08868682773147192]|,1517244562.961766
|[-481280.0, -63488.0, 4083712.0]|,|[352.0, 624.0, -192.0]|,|Myo2|,|[0.8310656937141151, -0.03436324805824374, 0.04492246993049271, 0.5532910189129299]|,1517244562.977617
|[-495616.0, -49152.0, 4077568.0]|,|[272.0, 256.0, 736.0]|,|Myo2|,|[0.830789618369702, -0.034425490027221506, 0.04522923423789209, 0.553676631271146]|,1517244562.978304
|[-479232.0, 16384.0, 4087808.0]|,|[224.0, -32.0, 736.0]|,|Myo2|,|[0.8304984800412397, -0.034181915979942246, 0.04541311694478042, 0.5541132736891352]|,1517244562.978798
|[-372736.0, -28672.0, 4202496.0]|,|[272.0, 512.0, -496.0]|,|Myo1|,|[0.9952872185050123, 0.00030519048770544964, 0.03851503954842774, -0.08899354621490911]|,1517244563.011169
|[-393216.0, -8192.0, 4192256.0]|,|[-528.0, 192.0, 160.0]|,|Myo1|,|[0.9952839646709581, 0.0, 0.038881141021427715, -0.08887117947754906]|,1517244563.01176
|[-376832.0, 0.0, 4179968.0]|,|[208.0, -96.0, 416.0]|,|Myo1|,|[0.9953090916533551, 0.00024414278325954623, 0.03894077392989763, -0.0885627946274004]|,1517244563.012417
|[-481280.0, 22528.0, 4036608.0]|,|[560.0, 304.0, -64.0]|,|Myo2|,|[0.8305332854286761, -0.033875650283891764, 0.045961017412199094, 0.5540347344628568]|,1517244563.027372
|[-499712.0, 8192.0, 4026368.0]|,|[-240.0, 112.0, -688.0]|,|Myo2|,|[0.8307699597056006, -0.034058455478342894, 0.04602164055675725, 0.5536635298280437]|,1517244563.028016
|[-385024.0, 6144.0, 4147200.0]|,|[-16.0, 16.0, -16.0]|,|Myo1|,|[0.9953067074945291, 0.0003051777480513059, 0.039001716200956896, -0.08856258248448898]|,1517244563.061043
|[-358400.0, 36864.0, 4177920.0]|,|[-368.0, -560.0, -464.0]|,|Myo1|,|[0.9952910174661769, 0.00018311499156129833, 0.038698301549954385, -0.08887180923775012]|,1517244563.061761
|[-520192.0, 22528.0, 4050944.0]|,|[-416.0, 400.0, -320.0]|,|Myo2|,|[0.8308509567322488, -0.03442550246818898, 0.04632793683219048, 0.5534937169885419]|,1517244563.077467
|[-530432.0, -61440.0, 4067328.0]|,|[-96.0, -144.0, 272.0]|,|Myo2|,|[0.8307260191629017, -0.034608497638895314, 0.04626673934794118, 0.553674924307618]|,1517244563.07812
|[-522240.0, -20480.0, 4087808.0]|,|[-368.0, -640.0, 128.0]|,|Myo2|,|[0.8307119636892433, -0.034607912080220495, 0.045899735245724535, 0.5537265932835279]|,1517244563.078718
|[-362496.0, -24576.0, 4173824.0]|,|[128.0, -560.0, -288.0]|,|Myo1|,|[0.9952841482197222, 0.00030518954624669516, 0.038453882827083584, -0.08905430959478564]|,1517244563.111038
