|acc|,|gyr|,|id|,|quat|,|timestamp|
|[-471040.0, -32768.0, 4012032.0]|,|[-144.0, -384.0, 16.0]|,|Myo2|,|[0.8978320066054085, -0.03070084971601091, 0.050598418319230704, 0.43634269308103774]|,1517244934.129561
|[-468992.0, -47104.0, 4046848.0]|,|[208.0, 160.0, -16.0]|,|Myo2|,|[0.8978320066054085, -0.03070084971601091, 0.050598418319230704, 0.43634269308103774]|,1517244934.130198
|[-305152.0, -51200.0, 4100096.0]|,|[464.0, 16.0, 16.0]|,|Myo1|,|[0.9965126973975699, -0.002319458685600126, 0.038759375404107364, -0.07385644762042506]|,1517244934.162169
|[-323584.0, -59392.0, 4132864.0]|,|[512.0, 464.0, 0.0]|,|Myo1|,|[0.9965015223825323, -0.0020142441650510576, 0.03906412926159627, -0.07385561938520545]|,1517244934.162829
|[-350208.0, -34816.0, 4216832.0]|,|[304.0, 512.0, -48.0]|,|Myo1|,|[0.996487659946137, -0.0017700687332131552, 0.039429806953644765, -0.07385459197199716]|,1517244934.163325
|[-489472.0, -47104.0, 4007936.0]|,|[352.0, 656.0, -64.0]|,|Myo2|,|[0.8978308259212032, -0.03070080934319274, 0.051147670436571605, 0.436281083867081]|,1517244934.179379
|[-522240.0, -24576.0, 4116480.0]|,|[48.0, 720.0, -48.0]|,|Myo2|,|[0.8978124724740677, -0.0308853838515112, 0.05169944688187744, 0.43624078732559396]|,1517244934.180058
|[-530432.0, -20480.0, 4136960.0]|,|[352.0, 720.0, -64.0]|,|Myo2|,|[0.8978078782101743, -0.030885225805584893, 0.052309562283372045, 0.4361775170093076]|,1517244934.180807
|[-372736.0, -30720.0, 4272128.0]|,|[736.0, 704.0, -32.0]|,|Myo1|,|[0.9964622513127165, -0.0012207059308008287, 0.03997811923372714, -0.07391374410999017]|,1517244934.211938
|[-552960.0, -6144.0, 4145152.0]|,|[608.0, 144.0, -32.0]|,|Myo2|,|[0.897821726442128, -0.030519468571695154, 0.05273764169188922, 0.43612320588952375]|,1517244934.229522
