|acc|,|gyr|,|id|,|quat|,|timestamp|
|[-284672.0, -75776.0, 4245504.0]|,|[880.0, 928.0, -272.0]|,|Myo1|,|[0.9969690760838493, -0.0022583479744767002, 0.0388191705883022, -0.06738422064384533]|,1517245326.413139
|[-333824.0, -65536.0, 4194304.0]|,|[352.0, 1216.0, -512.0]|,|Myo1|,|[0.9969135325956398, -0.002014213345720695, 0.03961286246584034, -0.06775081253787792]|,1517245326.413577
|[-397312.0, -59392.0, 4188160.0]|,|[960.0, 1152.0, 16.0]|,|Myo1|,|[0.9968777039369885, -0.0013428428536991029, 0.0405294388571002, -0.06775252580027291]|,1517245326.414305
|[-559104.0, -43008.0, 4046848.0]|,|[-112.0, 608.0, -96.0]|,|Myo2|,|[0.9145745951770164, -0.02581854336357968, 0.053468189093370685, 0.4000348302716341]|,1517245326.431759
|[-573440.0, -28672.0, 4046848.0]|,|[-208.0, -64.0, -80.0]|,|Myo2|,|[0.9145731522171283, -0.025879539277900585, 0.05346810473453046, 0.40003419912113314]|,1517245326.432132
|[-534528.0, -20480.0, 4073472.0]|,|[96.0, -848.0, 0.0]|,|Myo2|,|[0.9145937853189399, -0.025635971024689987, 0.05316412086310709, 0.4000432240376623]|,1517245326.432928
|[-403456.0, -43008.0, 4052992.0]|,|[1280.0, 512.0, 544.0]|,|Myo1|,|[0.9968833047607512, -0.0004883092357387956, 0.04101797580205883, -0.06738667453195378]|,1517245326.463236
|[-407552.0, -28672.0, 4145152.0]|,|[864.0, -112.0, 352.0]|,|Myo1|,|[0.9968910804369184, 0.00012207078680425134, 0.0411378551530327, -0.06719996813574036]|,1517245326.46405
|[-501760.0, -26624.0, 4116480.0]|,|[240.0, -1248.0, 96.0]|,|Myo2|,|[0.9146138268818168, -0.025209257241203306, 0.052493852850931826, 0.40011302957890477]|,1517245326.481602
|[-468992.0, -34816.0, 4081664.0]|,|[192.0, -1424.0, 0.0]|,|Myo2|,|[0.9146533086373301, -0.024720359692900814, 0.051638084691837255, 0.4001646373991549]|,1517245326.482213
|[-382976.0, 6144.0, 4124672.0]|,|[1376.0, -880.0, -256.0]|,|Myo1|,|[0.9969005803133117, 0.00109864755070346, 0.040588923400988935, -0.06738371644314554]|,1517245326.513046
|[-352256.0, 2048.0, 4231168.0]|,|[1392.0, -1344.0, -464.0]|,|Myo1|,|[0.9969111203688903, 0.002014208471938614, 0.039673803235154514, -0.06775064860157155]|,1517245326.513636
|[-294912.0, 12288.0, 4216832.0]|,|[848.0, -1488.0, 16.0]|,|Myo1|,|[0.9969554379885348, 0.0025634950652331616, 0.03851346157528869, -0.06774951243830499]|,1517245326.521083
|[-415744.0, -10240.0, 4077568.0]|,|[320.0, -928.0, -16.0]|,|Myo2|,|[0.9147028707234885, -0.024231752280610235, 0.0510270652558946, 0.4001596170067524]|,1517245326.531611
