|acc|,|gyr|,|id|,|quat|,|timestamp|
|[-546816.0, -2048.0, 4134912.0]|,|[-736.0, -272.0, -208.0]|,|Myo2|,|[0.9149622411433553, -0.02276723922257982, 0.05407982292548451, 0.3992507017557496]|,1517245283.631586
|[-516096.0, 4096.0, 4147200.0]|,|[-592.0, -512.0, 0.0]|,|Myo2|,|[0.9149751881815259, -0.023011717541323234, 0.053714353942611266, 0.3992563512938867]|,1517245283.631944
|[-491520.0, -4096.0, 4114432.0]|,|[-560.0, -304.0, 64.0]|,|Myo2|,|[0.9149613770043705, -0.023316560774894565, 0.05340835256029514, 0.39931136279937235]|,1517245283.63275
|[-133120.0, 14336.0, 4126720.0]|,|[-1072.0, -1376.0, 176.0]|,|Myo1|,|[0.998808818557414, -0.001220739206254478, 0.03515728914012897, -0.033814476013249044]|,1517245283.66304
|[-133120.0, -36864.0, 4036608.0]|,|[-1008.0, 608.0, 16.0]|,|Myo1|,|[0.9988097171976995, -0.0019531844873091164, 0.035157320771564096, -0.03375346942131067]|,1517245283.663514
|[-217088.0, -26624.0, 4165632.0]|,|[-1600.0, 2560.0, -192.0]|,|Myo1|,|[0.9987483192596915, -0.0029297756722156815, 0.036683232895867175, -0.033875531209993814]|,1517245283.664242
|[-468992.0, -18432.0, 4065280.0]|,|[-656.0, -432.0, 32.0]|,|Myo2|,|[0.9149562740323572, -0.02362161961644578, 0.05291975247405295, 0.3993701735152577]|,1517245283.681335
|[-456704.0, -24576.0, 4040704.0]|,|[-640.0, -464.0, -96.0]|,|Myo2|,|[0.9149860341533954, -0.02392599062024755, 0.0523686223269704, 0.39935652201091765]|,1517245283.681992
|[-321536.0, -47104.0, 4182016.0]|,|[-1360.0, 2880.0, -176.0]|,|Myo1|,|[0.9986697697500643, -0.0037842272169969432, 0.0386357391670817, -0.03393597310726291]|,1517245283.712973
|[-425984.0, -75776.0, 4247552.0]|,|[-1216.0, 2464.0, 16.0]|,|Myo1|,|[0.9985885754831011, -0.004638920032806582, 0.04059055028705759, -0.0339373623452692]|,1517245283.713492
|[-471040.0, -32768.0, 3997696.0]|,|[-432.0, -576.0, -128.0]|,|Myo2|,|[0.9150247026059743, -0.024110116571900465, 0.05194356760173999, 0.3993123610465135]|,1517245283.731395
|[-438272.0, -24576.0, 4120576.0]|,|[-224.0, -320.0, -64.0]|,|Myo2|,|[0.9150729306705648, -0.024170816471821215, 0.05157661595628517, 0.39924573369238026]|,1517245283.731867
|[-438272.0, -40960.0, 4143104.0]|,|[-32.0, 256.0, 0.0]|,|Myo2|,|[0.9150702238058335, -0.02429281944201719, 0.05157646338820233, 0.39924455268903125]|,1517245283.73273
|[-489472.0, -79872.0, 4214784.0]|,|[-1248.0, 1120.0, 96.0]|,|Myo1|,|[0.998538160028968, -0.005493180586956426, 0.041809207800723905, -0.03381357827970955]|,1517245283.762965
|[-491520.0, -98304.0, 4159488.0]|,|[-992.0, -96.0, 16.0]|,|Myo1|,|[0.9985203980687007, -0.006225874479063969, 0.04217724769640395, -0.033754005754140934]|,1517245283.763486
|[-456704.0, -92160.0, 4091904.0]|,|[-624.0, -1312.0, -112.0]|,|Myo1|,|[0.9985379368370287, -0.006774921209591088, 0.04162609247694704, -0.03381357072174291]|,1517245283.764226
|[-473088.0, -24576.0, 4153344.0]|,|[48.0, 880.0, 0.0]|,|Myo2|,|[0.9150301435468728, -0.024476491732525914, 0.05212699236802277, 0.3992536968140948]|,1517245283.781368
|[-501760.0, -22528.0, 4130816.0]|,|[192.0, 1168.0, 0.0]|,|Myo2|,|[0.9149736200539167, -0.024720768253624834, 0.05298179467690459, 0.39925566702953097]|,1517245283.781982
|[-401408.0, -98304.0, 4104192.0]|,|[-464.0, -2080.0, -112.0]|,|Myo1|,|[0.9985804259801421, -0.007202474955113494, 0.04046814318000209, -0.03387604745837279]|,1517245283.812958
|[-307200.0, -108544.0, 4190208.0]|,|[-96.0, -2432.0, 16.0]|,|Myo1|,|[0.9986468699307829, -0.007385628706168616, 0.03875929114394274, -0.03387623084234365]|,1517245283.820158
