|acc|,|gyr|,|id|,|quat|,|timestamp|
|[-378880.0, -22528.0, 4300800.0]|,|[128.0, 304.0, -16.0]|,|Myo1|,|[0.9989814342547947, -0.0014038353386607366, 0.03826977205827312, -0.023865200757232523]|,1517245112.312593
|[-387072.0, -49152.0, 4315136.0]|,|[16.0, -224.0, -48.0]|,|Myo1|,|[0.9989790114774996, -0.0014648681050565154, 0.03833071541564549, -0.023865142878212398]|,1517245112.319759
|[-520192.0, 75776.0, 4173824.0]|,|[-176.0, -1824.0, -32.0]|,|Myo2|,|[0.9240309170972906, -0.01672398911980036, 0.05767945152631875, 0.3775715207849818]|,1517245112.330543
|[-452608.0, 59392.0, 4026368.0]|,|[-368.0, -2096.0, -64.0]|,|Myo2|,|[0.9241225207049594, -0.016358311462941158, 0.05621643603495823, 0.3775840101110224]|,1517245112.330997
|[-364544.0, -40960.0, 4032512.0]|,|[-160.0, -752.0, 32.0]|,|Myo1|,|[0.9989927817213256, -0.0015869623220354655, 0.03796502170407921, -0.023865471842917964]|,1517245112.362482
|[-315392.0, -36864.0, 4001792.0]|,|[-224.0, -912.0, 48.0]|,|Myo1|,|[0.999014502647177, -0.0018311501850928886, 0.03741650211539802, -0.02380495240620755]|,1517245112.362978
|[-296960.0, -32768.0, 4034560.0]|,|[16.0, -816.0, 16.0]|,|Myo1|,|[0.9990350045962991, -0.001831075888189698, 0.036865661215552584, -0.023803986546466073]|,1517245112.36375
|[-415744.0, 45056.0, 4030464.0]|,|[-672.0, -1552.0, -16.0]|,|Myo2|,|[0.9241981846324315, -0.016297530896034557, 0.05493549740236367, 0.377589985478913]|,1517245112.380319
|[-346112.0, 43008.0, 4026368.0]|,|[-560.0, -448.0, 64.0]|,|Myo2|,|[0.9241995743425097, -0.016418550092334904, 0.05419952595536578, 0.37768768762590477]|,1517245112.380962
|[-389120.0, 36864.0, 4069376.0]|,|[-464.0, 912.0, -96.0]|,|Myo2|,|[0.924189125206539, -0.016907759572169032, 0.05450768699619836, 0.37764732300725556]|,1517245112.381745
|[-284672.0, -45056.0, 4188160.0]|,|[144.0, -352.0, -96.0]|,|Myo1|,|[0.9990447446411677, -0.0018310937401780933, 0.03656083834555593, -0.023865255080321147]|,1517245112.412444
|[-280576.0, -20480.0, 4292608.0]|,|[384.0, 336.0, -96.0]|,|Myo1|,|[0.9990393330564227, -0.0015259031846536271, 0.0366827125590732, -0.023926161935368874]|,1517245112.412963
|[-442368.0, 6144.0, 4139008.0]|,|[-272.0, 1952.0, -192.0]|,|Myo2|,|[0.9241713876152323, -0.017578849457313712, 0.055483243599646404, 0.3775179996301573]|,1517245112.43041
|[-524288.0, 22528.0, 4149248.0]|,|[-112.0, 2240.0, -112.0]|,|Myo2|,|[0.9241168105438423, -0.018311429535214842, 0.05694854585451816, 0.3773985627207779]|,1517245112.43096
