|acc|,|gyr|,|id|,|quat|,|timestamp|
|[-280576.0, -102400.0, 4171776.0]|,|[-512.0, 464.0, -32.0]|,|Myo1|,|[0.998465174331472, -0.008728482695280627, 0.0369892343590214, -0.04028530474744905]|,1517245331.413162
|[-305152.0, -108544.0, 4194304.0]|,|[-512.0, 800.0, -64.0]|,|Myo1|,|[0.9984414771651919, -0.009094496888226776, 0.037537688498385686, -0.040284348632413904]|,1517245331.413635
|[-331776.0, -100352.0, 4165632.0]|,|[-176.0, 720.0, 16.0]|,|Myo1|,|[0.9984196228095569, -0.009216368935337027, 0.03808618685861129, -0.040283466869685015]|,1517245331.414365
|[-487424.0, 8192.0, 4063232.0]|,|[352.0, -688.0, 0.0]|,|Myo2|,|[0.9389758798715121, -0.016174506511047237, 0.05682439834635841, 0.3388711703748463]|,1517245331.431724
|[-468992.0, 20480.0, 4143104.0]|,|[416.0, -640.0, 80.0]|,|Myo2|,|[0.9390008568734028, -0.015808711773934694, 0.05645968490690962, 0.33888018443585105]|,1517245331.432192
|[-450560.0, 32768.0, 4073472.0]|,|[592.0, -192.0, 144.0]|,|Myo2|,|[0.938971496858128, -0.015380968357270427, 0.056396883976658235, 0.3389916597471427]|,1517245331.433003
|[-346112.0, -120832.0, 4114432.0]|,|[-80.0, 832.0, 48.0]|,|Myo1|,|[0.9983949948718115, -0.009338780596404424, 0.03875899136416215, -0.04022389812438245]|,1517245331.463051
|[-354304.0, -129024.0, 4139008.0]|,|[-192.0, 336.0, 16.0]|,|Myo1|,|[0.9983814147754972, -0.00952176442532112, 0.03906364892439434, -0.0402233510018373]|,1517245331.463747
|[-460800.0, 34816.0, 4052992.0]|,|[288.0, 272.0, 0.0]|,|Myo2|,|[0.9389571896326342, -0.015198617969090939, 0.05658280665601326, 0.3390085309250244]|,1517245331.481771
|[-477184.0, 51200.0, 4036608.0]|,|[96.0, 592.0, -64.0]|,|Myo2|,|[0.9389529584844829, -0.015259587832095217, 0.05700982014070773, 0.338945964926499]|,1517245331.482337
|[-378880.0, -114688.0, 4139008.0]|,|[96.0, -144.0, -32.0]|,|Myo1|,|[0.9983784503636287, -0.00958277292334106, 0.03912456970612496, -0.040223231569947504]|,1517245331.513119
|[-350208.0, -126976.0, 4175872.0]|,|[368.0, -864.0, -32.0]|,|Myo1|,|[0.9984014931309033, -0.009399879558730765, 0.03857612909816781, -0.04022415992989333]|,1517245331.513622
|[-311296.0, -110592.0, 4147200.0]|,|[336.0, -1264.0, 16.0]|,|Myo1|,|[0.9984353713404002, -0.009277550827958236, 0.03772056849788283, -0.04022306576068735]|,1517245331.514493
|[-524288.0, 61440.0, 4042752.0]|,|[352.0, 496.0, -48.0]|,|Myo2|,|[0.9389445768170982, -0.015137376002771914, 0.05755865149441095, 0.33888190148140995]|,1517245331.531523
|[-524288.0, 47104.0, 4085760.0]|,|[272.0, 224.0, 16.0]|,|Myo2|,|[0.9389289055203406, -0.015076086567218625, 0.057862874760013186, 0.33887624542995065]|,1517245331.532228
|[-512000.0, 45056.0, 4110336.0]|,|[64.0, -208.0, 48.0]|,|Myo2|,|[0.9389289055203406, -0.015076086567218625, 0.057862874760013186, 0.33887624542995065]|,1517245331.532974
|[-270336.0, -104448.0, 4192256.0]|,|[496.0, -1136.0, 48.0]|,|Myo1|,|[0.998469422553757, -0.009033712833962345, 0.036867314538603084, -0.04022443755122423]|,1517245331.562947
|[-251904.0, -106496.0, 4159488.0]|,|[560.0, -528.0, 0.0]|,|Myo1|,|[0.998492384860097, -0.008728186994009039, 0.03631658224779985, -0.04022290369966403]|,1517245331.57028
|[-499712.0, 53248.0, 4104192.0]|,|[144.0, -400.0, 0.0]|,|Myo2|,|[0.9389422663009271, -0.014832150472022706, 0.05768058516897719, 0.33888106757477393]|,1517245331.581485
|[-477184.0, 59392.0, 4077568.0]|,|[-80.0, -336.0, -64.0]|,|Myo2|,|[0.9389563098149762, -0.014771333743432638, 0.05743729360566162, 0.3388861361303223]|,1517245331.582215
|[-251904.0, -90112.0, 4157440.0]|,|[368.0, 336.0, -32.0]|,|Myo1|,|[0.9984900488275686, -0.008484022054345133, 0.03643856954276291, -0.040222809595780167]|,1517245331.613059
|[-266240.0, -77824.0, 4173824.0]|,|[592.0, 992.0, -48.0]|,|Myo1|,|[0.9984735424883704, -0.007996089623791204, 0.03692850551445556, -0.04028564237940607]|,1517245331.613551
|[-305152.0, -61440.0, 4167680.0]|,|[672.0, 1104.0, 48.0]|,|Myo1|,|[0.9984500474548648, -0.007507602141884605, 0.03766008554099839, -0.040284694419868615]|,1517245331.614465
|[-477184.0, 59392.0, 4081664.0]|,|[-240.0, -160.0, -48.0]|,|Myo2|,|[0.9389563098149762, -0.014771333743432638, 0.05743729360566162, 0.3388861361303223]|,1517245331.631485
|[-485376.0, 45056.0, 4059136.0]|,|[-96.0, 80.0, 0.0]|,|Myo2|,|[0.9389563098149762, -0.014771333743432638, 0.05743729360566162, 0.3388861361303223]|,1517245331.632202
|[-489472.0, 53248.0, 4055040.0]|,|[-144.0, 32.0, 48.0]|,|Myo2|,|[0.9389563098149762, -0.014771333743432638, 0.05743729360566162, 0.3388861361303223]|,1517245331.632956
|[-339968.0, -67584.0, 4186112.0]|,|[448.0, 816.0, 80.0]|,|Myo1|,|[0.9984320422903058, -0.007141248865873932, 0.03826976956327312, -0.040222931646247184]|,1517245331.663122
|[-362496.0, -53248.0, 4167680.0]|,|[352.0, 128.0, 16.0]|,|Myo1|,|[0.9984271585038906, -0.006836033852086793, 0.038452690417988204, -0.040222734897546394]|,1517245331.663867
|[-491520.0, 45056.0, 4098048.0]|,|[-272.0, -80.0, -32.0]|,|Myo2|,|[0.9389836875940915, -0.014953913381471165, 0.057374198279930184, 0.3388129517573324]|,1517245331.681528
|[-481280.0, 49152.0, 4081664.0]|,|[-208.0, -160.0, -96.0]|,|Myo2|,|[0.9389845428873662, -0.01489289056581626, 0.057374250540439695, 0.33881326037231996]|,1517245331.682266
|[-348160.0, -63488.0, 4155392.0]|,|[208.0, -352.0, -64.0]|,|Myo1|,|[0.998430617690216, -0.006652948852441224, 0.0383307511865421, -0.04028391048267163]|,1517245331.713036
|[-342016.0, -55296.0, 4151296.0]|,|[-16.0, -800.0, -80.0]|,|Myo1|,|[0.998449186324206, -0.006653072582793645, 0.03784316514983541, -0.040284659675631246]|,1517245331.713564
|[-313344.0, -51200.0, 4188160.0]|,|[-64.0, -736.0, 16.0]|,|Myo1|,|[0.9984675179149934, -0.006653194733630901, 0.037355552082404694, -0.04028539930455408]|,1517245331.714406
|[-466944.0, 26624.0, 4081664.0]|,|[-320.0, -48.0, -48.0]|,|Myo2|,|[0.9389909497904566, -0.015137139596206009, 0.05719153145824609, 0.33881557217153047]|,1517245331.731645
|[-471040.0, 32768.0, 4067328.0]|,|[-352.0, 160.0, 0.0]|,|Myo2|,|[0.9389874516016165, -0.015381229706422736, 0.05719131839253216, 0.33881430992203415]|,1517245331.732156
|[-473088.0, 40960.0, 4044800.0]|,|[-192.0, 352.0, 32.0]|,|Myo2|,|[0.9389482988653922, -0.015564702347440357, 0.05737576551605465, 0.33888324483525045]|,1517245331.739689
|[-284672.0, -53248.0, 4184064.0]|,|[-176.0, -480.0, 64.0]|,|Myo1|,|[0.9984833421246508, -0.00671392919088646, 0.03698764626979268, -0.04022253942540161]|,1517245331.762972
|[-282624.0, -67584.0, 4173824.0]|,|[-432.0, -64.0, 16.0]|,|Myo1|,|[0.9984882001000721, -0.007019141940919878, 0.03686575419404875, -0.04016169910543722]|,1517245331.763757
|[-501760.0, 12288.0, 4077568.0]|,|[-288.0, 368.0, -32.0]|,|Myo2|,|[0.9389330034187147, -0.015930671123466456, 0.0575579420284631, 0.3388777244348114]|,1517245331.78168
|[-495616.0, 26624.0, 4081664.0]|,|[-288.0, 192.0, -80.0]|,|Myo2|,|[0.9389445138504965, -0.016236055430295264, 0.057619685436837334, 0.338820840953267]|,1517245331.782222
|[-526336.0, 6144.0, 4098048.0]|,|[-112.0, -96.0, -64.0]|,|Myo2|,|[0.9389445138504965, -0.016236055430295264, 0.057619685436837334, 0.338820840953267]|,1517245331.783035
|[-280576.0, -63488.0, 4177920.0]|,|[-416.0, 288.0, -80.0]|,|Myo1|,|[0.9984795089865884, -0.00726322278680873, 0.03698750427568143, -0.040222385012663474]|,1517245331.812972
|[-299008.0, -69632.0, 4182016.0]|,|[-400.0, 464.0, -64.0]|,|Myo1|,|[0.998463751449528, -0.007507705185737373, 0.037294372914516545, -0.04028524733810298]|,1517245331.813642
|[-317440.0, -75776.0, 4151296.0]|,|[-448.0, 560.0, 16.0]|,|Myo1|,|[0.9984483437946379, -0.007751738578183091, 0.03772105859304843, -0.04022358837025714]|,1517245331.814395
|[-491520.0, 26624.0, 4065280.0]|,|[0.0, -272.0, 16.0]|,|Myo2|,|[0.938955333797486, -0.01617520402108391, 0.057437233901282865, 0.338824745362403]|,1517245331.831578
|[-169984.0, 10240.0, 3756032.0]|,|[-6544.0, 15728.0, 848.0]|,|Myo2|,|[0.9380621170438054, -0.023620927795949813, 0.06506436441985143, 0.3394821715789996]|,1517245331.832265
|[-321536.0, -92160.0, 4149248.0]|,|[-384.0, 528.0, 64.0]|,|Myo1|,|[0.9984350142563375, -0.00799578107761219, 0.03808677398801532, -0.04016201487838795]|,1517245331.862976
|[-362496.0, -83968.0, 4155392.0]|,|[-368.0, 448.0, -16.0]|,|Myo1|,|[0.9984143486689244, -0.00823975651487375, 0.03857426753629785, -0.04016118360582909]|,1517245331.863801
|[-1103872.0, 552960.0, 4546560.0]|,|[-5408.0, -7040.0, 1408.0]|,|Myo2|,|[0.9378329895404878, -0.024292712648038665, 0.06128111431816789, 0.3407693837035173]|,1517245331.881709
|[-638976.0, 223232.0, 5126144.0]|,|[1792.0, -2992.0, 672.0]|,|Myo2|,|[0.9377964424831629, -0.021790766074361437, 0.06000090490503444, 0.34126659137746446]|,1517245331.882294
|[-364544.0, -86016.0, 4151296.0]|,|[-480.0, 96.0, -64.0]|,|Myo1|,|[0.9984020789847671, -0.008545350067730476, 0.03875926637863466, -0.04022418353310274]|,1517245331.91316
|[-358400.0, -94208.0, 4206592.0]|,|[-320.0, -352.0, -80.0]|,|Myo1|,|[0.9984046827921953, -0.008789525849610328, 0.03863729071391206, -0.04022428843675837]|,1517245331.913645
|[-339968.0, -108544.0, 4153344.0]|,|[-240.0, -800.0, 32.0]|,|Myo1|,|[0.9984190946478432, -0.009033257489172318, 0.03820823775825589, -0.04022241003624701]|,1517245331.914357
|[-878592.0, -36864.0, 4853760.0]|,|[-5168.0, -5904.0, -1152.0]|,|Myo2|,|[0.9381573033355026, -0.024049055140805988, 0.05578892486978851, 0.34083737032045847]|,1517245331.931729
|[-403456.0, 24576.0, 5083136.0]|,|[-4000.0, -9872.0, -1744.0]|,|Myo2|,|[0.9388689040660657, -0.02398748402665218, 0.048219115473422954, 0.3400363193701763]|,1517245331.932349
|[-192512.0, -32768.0, 4474880.0]|,|[9424.0, -12672.0, 656.0]|,|Myo2|,|[0.9392564163053078, -0.01489333022995159, 0.041689116996134985, 0.3403492186975823]|,1517245331.933024
|[-309248.0, -110592.0, 4120576.0]|,|[-272.0, -912.0, 32.0]|,|Myo1|,|[0.9984424108101695, -0.009277616239341348, 0.03759876054890967, -0.04016231240451715]|,1517245331.963168
|[-163840.0, -202752.0, 3721216.0]|,|[-128.0, -1920.0, 144.0]|,|Myo1|,|[0.998501161867693, -0.009765889473612744, 0.036011717433946995, -0.04004014684181225]|,1517245331.970515
|[315392.0, -657408.0, 3528704.0]|,|[576.0, 5200.0, 6080.0]|,|Myo2|,|[0.9377940700976022, -0.01666348484357234, 0.04284896102632887, 0.34413453314308]|,1517245331.981662
|[-397312.0, 1050624.0, 3954688.0]|,|[8496.0, 11360.0, -28928.0]|,|Myo2|,|[0.9441124547465541, -0.014038393107816618, 0.05194205449892148, 0.3252024281671606]|,1517245331.982246
|[-196608.0, -143360.0, 3844096.0]|,|[-176.0, 1040.0, 240.0]|,|Myo1|,|[0.9984859477910124, -0.010009884188381077, 0.03649945576007246, -0.039917464995129416]|,1517245332.013109
|[-374784.0, -235520.0, 4501504.0]|,|[1184.0, 3008.0, 896.0]|,|Myo1|,|[0.9984344860701975, -0.00952168845989429, 0.03857504555546917, -0.0393685195937937]|,1517245332.013711
|[-446464.0, -329728.0, 4276224.0]|,|[3808.0, -240.0, -1104.0]|,|Myo1|,|[0.9984118322082088, -0.0076298513802057905, 0.038698606200403766, -0.04022457647644492]|,1517245332.014334
|[-3164160.0, 395264.0, 3135488.0]|,|[14416.0, -19760.0, -69152.0]|,|Myo2|,|[0.9590042922811562, -0.0031738940426820346, 0.043763115934673434, 0.27997407641889405]|,1517245332.03156
|[-221184.0, 593920.0, 3772416.0]|,|[-3056.0, -49280.0, -96336.0]|,|Myo2|,|[0.9761919519402642, 0.001709083639987957, 0.010925927555637297, 0.21662635136847355]|,1517245332.032203
|[1304576.0, 253952.0, 4833280.0]|,|[-8720.0, -27072.0, -93712.0]|,|Myo2|,|[0.9880387406536362, -0.00042727319358593026, -0.009033776092959668, 0.15394042774624517]|,1517245332.032952
|[-245760.0, 75776.0, 3917824.0]|,|[4848.0, 2656.0, 496.0]|,|Myo1|,|[0.9983853797641437, -0.003906380406242293, 0.04016247355167858, -0.03997936197013597]|,1517245332.063022
|[-2048.0, -26624.0, 4192256.0]|,|[576.0, 2448.0, 768.0]|,|Myo1|,|[0.9983793895251334, -0.003418062347215716, 0.04083363768370204, -0.03949082747586729]|,1517245332.063587
|[1003520.0, 40960.0, 4689920.0]|,|[-5760.0, -4464.0, -76192.0]|,|Myo2|,|[0.9946471052391453, -0.003234922470402228, -0.013305907519767653, 0.10241886613839506]|,1517245332.081658
|[579584.0, -69632.0, 4339712.0]|,|[-8160.0, 784.0, -63936.0]|,|Myo2|,|[0.9981309454610937, -0.008239936258622127, -0.013794263662582228, 0.058961321672807224]|,1517245332.082319
|[-667648.0, 100352.0, 4335616.0]|,|[128.0, 2784.0, -1376.0]|,|Myo1|,|[0.9982311128137493, -0.002868655597813893, 0.04351811577109161, -0.04040531927133611]|,1517245332.113048
|[-577536.0, -43008.0, 4169728.0]|,|[2112.0, 400.0, 976.0]|,|Myo1|,|[0.9982209670431296, -0.0014038817562670894, 0.04437487116548582, -0.03979699587331053]|,1517245332.113563
|[-315392.0, -30720.0, 4073472.0]|,|[800.0, -352.0, 2048.0]|,|Myo1|,|[0.9982933418199897, -0.0007934588801455043, 0.04394541490036639, -0.03845223803782059]|,1517245332.114315
|[266240.0, 34816.0, 3428352.0]|,|[-10528.0, 9024.0, -47920.0]|,|Myo2|,|[0.9995055463869339, -0.015198588155746354, -0.008484352424292142, 0.026185519352671428]|,1517245332.131563
|[-120832.0, 223232.0, 3354624.0]|,|[-9136.0, 13552.0, -23232.0]|,|Myo2|,|[0.9997387348806235, -0.020447675449356426, 0.0006714162087848378, 0.010193318806097083]|,1517245332.132206
